מספר חדר,ID,קטגוריה,סוג,משפחה,קומה
לא משויך,2366403,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366436,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366513,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366544,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366562,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366567,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366741,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2366842,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2366864,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2366960,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367005,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367006,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367007,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367008,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367109,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367110,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367111,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367112,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367243,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367244,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367245,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367246,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2367283,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2367305,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2367410,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2367447,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2382635,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,2382918,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,2583247,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2587945,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2588478,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2588629,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2588817,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2590142,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2590147,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,2595209,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2595391,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2595488,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2595489,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2595504,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2595515,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2595516,Electrical Fixtures,Square 5,M_Junction Boxes - No Load,לא
לא משויך,2678945,Lighting Fixtures,42W 4000K,סי לד 6600,לא
לא משויך,2678956,Lighting Fixtures,42W 4000K,סי לד 6600,לא
לא משויך,2678965,Lighting Fixtures,42W 4000K,סי לד 6600,לא
לא משויך,2678982,Lighting Fixtures,42W 4000K,סי לד 6600,לא
לא משויך,2681254,Electrical Equipment,500 kVA Batt,M_Uninterruptible Power Supply,לא
לא משויך,2681309,Electrical Equipment,500 kVA Batt,M_Uninterruptible Power Supply,לא
לא משויך,2907361,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,לא
לא משויך,2952624,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3044083,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,3044126,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,3044148,Electrical Fixtures,Square 10,M_Junction Boxes - No Load,לא
לא משויך,3068906,Lighting Fixtures,42W 4000K,סי לד 6600,לא
לא משויך,3070221,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,לא
לא משויך,3070241,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,לא
לא משויך,3070316,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,לא
לא משויך,3084672,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,לא
לא משויך,3084732,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,לא
לא משויך,3084753,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,לא
לא משויך,3090978,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,לא
לא משויך,3124686,Lighting Fixtures,42W 4000K,סי לד 6600,לא
לא משויך,3139809,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3139811,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3140039,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3140041,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3140405,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3140407,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3169975,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3169976,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3169991,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,לא
לא משויך,3169992,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3514370,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3514395,Electrical Fixtures,1 AC,Frame_Socket,לא
לא משויך,3615355,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3615356,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3615707,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3615709,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3615811,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3615813,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3616120,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3616121,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3616250,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3616251,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3616287,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3616288,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3616494,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3616495,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3616769,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3616770,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3617033,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3617034,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3617093,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3617095,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3617311,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3617313,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3617556,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3617558,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3617964,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3617966,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3618217,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3618218,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3618374,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3618376,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3618563,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3618564,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3618868,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3618869,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619072,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3619073,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619196,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3619197,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619572,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3619573,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619673,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3619674,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619827,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3619828,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619926,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3619927,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3619999,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620000,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620103,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620104,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620190,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620191,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620449,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620575,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620576,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620658,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620659,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620742,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620743,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620838,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620839,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3620897,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3620898,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3622725,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3622726,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3622834,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3622835,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3624586,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3624587,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3624614,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3624616,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3624888,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3624889,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625054,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625055,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625205,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625206,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625346,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625347,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625502,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625503,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625672,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625673,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625851,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625852,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3625994,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3625995,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3626158,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3626159,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3626564,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3626565,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3626625,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3626626,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3626784,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3626785,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3626849,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3626850,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627037,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627038,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627116,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627117,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627252,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627253,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627464,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627465,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627612,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627613,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627728,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627729,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627752,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627753,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3627985,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3627986,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3628072,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3628073,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3628532,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3628533,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3628765,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3628766,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3629053,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3629054,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3629251,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3629252,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3629903,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3629905,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3629996,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3629998,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3630434,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3630436,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3630553,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3630555,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631803,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631804,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631805,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631806,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631807,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631808,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631809,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631810,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631811,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631812,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631813,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631814,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631816,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631817,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631818,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631819,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3631820,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3631821,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3632102,Electrical Fixtures,Motion detector Mov,Detector Presence,לא
לא משויך,3632103,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,לא
לא משויך,3640863,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640864,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640865,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640866,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640867,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640868,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640879,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3640880,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642373,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642374,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642375,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642376,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642377,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642378,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642379,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642380,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642381,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642382,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642383,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642384,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642385,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642386,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642387,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642388,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642389,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642390,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642403,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642404,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642405,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642407,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3642409,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643009,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643010,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643011,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643012,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643013,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643014,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643015,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643016,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643017,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643018,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643019,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643020,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643021,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643022,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643023,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643024,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643025,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643026,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643030,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643031,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643032,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643033,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643034,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643035,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643036,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643037,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643038,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643039,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643040,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643053,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643054,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643055,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643056,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643057,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643058,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643059,Electrical Fixtures,Type 1,Frame_Socket,לא
לא משויך,3643062,Electrical Fixtures,Type 1,Frame_Socket,לא
